MUNICIPIO,Ano,Codigo,Area,Nome,BACIA
Capela do Alto Alegre,2010,2906857,45688.506377,Pastagem,Médio
Capim Grosso,2010,2906873,889.666845,Pastagem,Médio
Gavião,2010,2911253,26514.186775,Pastagem,Médio
Iaçu,2010,2911907,107310.730789,Pastagem,Médio
Ibiquera,2010,2912608,40410.164368,Pastagem,Médio
Itaberaba,2010,2914703,104657.196511,Pastagem,Médio
Lajedinho,2010,2919009,57125.370677,Pastagem,Médio
Macajuba,2010,2919603,27927.733677,Pastagem,Médio
Mairi,2010,2920106,39401.014106,Pastagem,Médio
Maracás,2010,2920502,28093.977629,Pastagem,Médio
Marcionílio Souza,2010,2920809,63194.212957,Pastagem,Médio
Miguel Calmon,2010,2921203,15680.756113,Pastagem,Médio
Milagres,2010,2921302,4045.840389,Pastagem,Médio
Morro do Chapéu,2010,2921708,37296.255819,Pastagem,Médio
Mundo Novo,2010,2922102,35378.190939,Pastagem,Médio
Nova Fátima,2010,2922730,21700.646332,Pastagem,Médio
Nova Itarana,2010,2922805,811.460623,Pastagem,Médio
Pintadas,2010,2924652,40220.26988,Pastagem,Médio
Piritiba,2010,2924801,33904.921323,Pastagem,Médio
Planaltino,2010,2924900,14163.101258,Pastagem,Médio
Quixabeira,2010,2925931,5316.601985,Pastagem,Médio
Retirolândia,2010,2926103,9213.701468,Pastagem,Médio
Ruy Barbosa,2010,2927200,90820.491102,Pastagem,Médio
Santaluz,2010,2928000,13614.761465,Pastagem,Médio
São Domingos,2010,2928950,12194.657183,Pastagem,Médio
São José do Jacuípe,2010,2929370,20843.782004,Pastagem,Médio
Serrolândia,2010,2930600,4303.500238,Pastagem,Médio
Tapiramutá,2010,2931301,13831.193443,Pastagem,Médio
Utinga,2010,2932804,23339.68343,Pastagem,Médio
Valente,2010,2933000,8347.278306,Pastagem,Médio
Várzea da Roça,2010,2933059,30774.68803,Pastagem,Médio
Várzea do Poço,2010,2933109,10137.327004,Pastagem,Médio
Wagner,2010,2933406,19690.923233,Pastagem,Médio
Baixa Grande,2022,2902609,44264.0885,Pastagem,Médio
Boa Vista do Tupim,2022,2903805,131742.333076,Pastagem,Médio
Bonito,2022,2904050,4926.568644,Pastagem,Médio
Capela do Alto Alegre,2022,2906857,53493.697032,Pastagem,Médio
Capim Grosso,2022,2906873,928.484085,Pastagem,Médio
Gavião,2022,2911253,34068.955758,Pastagem,Médio
Iaçu,2022,2911907,113097.884049,Pastagem,Médio
Ibiquera,2022,2912608,41370.798427,Pastagem,Médio
Itaberaba,2022,2914703,125406.782888,Pastagem,Médio
Lajedinho,2022,2919009,56458.456504,Pastagem,Médio
Macajuba,2022,2919603,30385.9898,Pastagem,Médio
Mairi,2022,2920106,29661.178489,Pastagem,Médio
Maracás,2022,2920502,31257.820647,Pastagem,Médio
Marcionílio Souza,2022,2920809,67860.36278,Pastagem,Médio
Miguel Calmon,2022,2921203,12317.689634,Pastagem,Médio
Milagres,2022,2921302,4682.827542,Pastagem,Médio
Morro do Chapéu,2022,2921708,42615.25956,Pastagem,Médio
Mundo Novo,2022,2922102,30601.099347,Pastagem,Médio
Nova Fátima,2022,2922730,28715.261704,Pastagem,Médio
Nova Itarana,2022,2922805,866.174407,Pastagem,Médio
Pintadas,2022,2924652,54000.968914,Pastagem,Médio
Piritiba,2022,2924801,31085.541206,Pastagem,Médio
Planaltino,2022,2924900,16990.832877,Pastagem,Médio
Quixabeira,2022,2925931,4077.025414,Pastagem,Médio
Retirolândia,2022,2926103,12560.906847,Pastagem,Médio
Ruy Barbosa,2022,2927200,95507.068165,Pastagem,Médio
Santaluz,2022,2928000,15827.474101,Pastagem,Médio
São Domingos,2022,2928950,19341.574044,Pastagem,Médio
São José do Jacuípe,2022,2929370,24127.366691,Pastagem,Médio
Serrolândia,2022,2930600,2680.001449,Pastagem,Médio
Tapiramutá,2022,2931301,12729.443127,Pastagem,Médio
Utinga,2022,2932804,25206.310773,Pastagem,Médio
Valente,2022,2933000,12217.234513,Pastagem,Médio
Várzea da Roça,2022,2933059,26918.924098,Pastagem,Médio
Várzea do Poço,2022,2933109,6327.498296,Pastagem,Médio
Wagner,2022,2933406,18885.231525,Pastagem,Médio
Saubara,2000,2929750,0.958683,"Praia, Duna e Areal",Baixo
Saubara,2010,2929750,1.851527,"Praia, Duna e Areal",Baixo
Saubara,2022,2929750,0.958683,"Praia, Duna e Areal",Baixo
Andaraí,2000,2901304,1082.322103,"Rio, Lago e Oceano",Alto
Barra da Estiva,2000,2902807,14.098431,"Rio, Lago e Oceano",Alto
Boninal,2000,2904001,15.673023,"Rio, Lago e Oceano",Alto
Ibicoara,2000,2912202,66.053986,"Rio, Lago e Oceano",Alto
Ibitiara,2000,2913002,0.17493,"Rio, Lago e Oceano",Alto
Iramaia,2000,2914307,9.320637,"Rio, Lago e Oceano",Alto
Iraquara,2000,2914406,15.000557,"Rio, Lago e Oceano",Alto
Itaetê,2000,2915007,357.704958,"Rio, Lago e Oceano",Alto
Lençóis,2000,2919306,95.098074,"Rio, Lago e Oceano",Alto
Mucugê,2000,2921906,1116.114192,"Rio, Lago e Oceano",Alto
Mulungu do Morro,2000,2922052,4.660118,"Rio, Lago e Oceano",Alto
Nova Redenção,2000,2922854,233.628965,"Rio, Lago e Oceano",Alto
Palmeiras,2000,2923506,7.014394,"Rio, Lago e Oceano",Alto
Piatã,2000,2924306,24.663427,"Rio, Lago e Oceano",Alto
Seabra,2000,2929909,32.676737,"Rio, Lago e Oceano",Alto
Souto Soares,2000,2930808,0.43793,"Rio, Lago e Oceano",Alto
Andaraí,2010,2901304,777.220572,"Rio, Lago e Oceano",Alto
Barra da Estiva,2010,2902807,13.813664,"Rio, Lago e Oceano",Alto
Boninal,2010,2904001,7.367089,"Rio, Lago e Oceano",Alto
Ibicoara,2010,2912202,118.623209,"Rio, Lago e Oceano",Alto
Iramaia,2010,2914307,4.859261,"Rio, Lago e Oceano",Alto
Iraquara,2010,2914406,10.748816,"Rio, Lago e Oceano",Alto
Itaetê,2010,2915007,1175.002086,"Rio, Lago e Oceano",Alto
Lençóis,2010,2919306,51.761647,"Rio, Lago e Oceano",Alto
Mucugê,2010,2921906,1263.073093,"Rio, Lago e Oceano",Alto
Mulungu do Morro,2010,2922052,3.767283,"Rio, Lago e Oceano",Alto
Nova Redenção,2010,2922854,170.633329,"Rio, Lago e Oceano",Alto
Palmeiras,2010,2923506,25.070627,"Rio, Lago e Oceano",Alto
Piatã,2010,2924306,32.198101,"Rio, Lago e Oceano",Alto
Seabra,2010,2929909,27.484741,"Rio, Lago e Oceano",Alto
Andaraí,2022,2901304,613.438085,"Rio, Lago e Oceano",Alto
Barra da Estiva,2022,2902807,4.177271,"Rio, Lago e Oceano",Alto
Barro Alto,2022,2903235,0.701008,"Rio, Lago e Oceano",Alto
Boninal,2022,2904001,8.46101,"Rio, Lago e Oceano",Alto
Ibicoara,2022,2912202,127.073219,"Rio, Lago e Oceano",Alto
Ibitiara,2022,2913002,0.699723,"Rio, Lago e Oceano",Alto
Iramaia,2022,2914307,7.705,"Rio, Lago e Oceano",Alto
Iraquara,2022,2914406,10.506408,"Rio, Lago e Oceano",Alto
Itaetê,2022,2915007,1161.496289,"Rio, Lago e Oceano",Alto
Lençóis,2022,2919306,90.144324,"Rio, Lago e Oceano",Alto
Mucugê,2022,2921906,1015.593598,"Rio, Lago e Oceano",Alto
Mulungu do Morro,2022,2922052,11.332664,"Rio, Lago e Oceano",Alto
Nova Redenção,2022,2922854,163.168245,"Rio, Lago e Oceano",Alto
Palmeiras,2022,2923506,19.222899,"Rio, Lago e Oceano",Alto
Piatã,2022,2924306,20.766458,"Rio, Lago e Oceano",Alto
Seabra,2022,2929909,34.045462,"Rio, Lago e Oceano",Alto
Souto Soares,2022,2930808,0.525396,"Rio, Lago e Oceano",Alto
Anguera,2000,2901502,21.081161,"Rio, Lago e Oceano",Baixo
Antônio Cardoso,2000,2901700,1621.382059,"Rio, Lago e Oceano",Baixo
Barrocas,2000,2903276,0.612937,"Rio, Lago e Oceano",Baixo
Cabaceiras do Paraguaçu,2000,2904852,2868.841258,"Rio, Lago e Oceano",Baixo
Cachoeira,2000,2904902,4077.813682,"Rio, Lago e Oceano",Baixo
Candeal,2000,2906402,12.41973,"Rio, Lago e Oceano",Baixo
Castro Alves,2000,2907301,71.841517,"Rio, Lago e Oceano",Baixo
Conceição da Feira,2000,2908200,2526.829174,"Rio, Lago e Oceano",Baixo
Conceição do Coité,2000,2908408,18.385156,"Rio, Lago e Oceano",Baixo
Cruz das Almas,2000,2909802,13.13479,"Rio, Lago e Oceano",Baixo
Feira de Santana,2000,2910800,1450.333891,"Rio, Lago e Oceano",Baixo
Governador Mangabeira,2000,2911600,964.208608,"Rio, Lago e Oceano",Baixo
Ichu,2000,2913309,5.075162,"Rio, Lago e Oceano",Baixo
Ipecaetá,2000,2913804,12.57765,"Rio, Lago e Oceano",Baixo
Ipirá,2000,2914000,387.522251,"Rio, Lago e Oceano",Baixo
Itatim,2000,2916856,222.055908,"Rio, Lago e Oceano",Baixo
Maragogipe,2000,2920601,3712.386282,"Rio, Lago e Oceano",Baixo
Muritiba,2000,2922300,34.09449,"Rio, Lago e Oceano",Baixo
Pé de Serra,2000,2924058,37.642701,"Rio, Lago e Oceano",Baixo
Rafael Jambeiro,2000,2925956,570.856274,"Rio, Lago e Oceano",Baixo
Riachão do Jacuípe,2000,2926301,237.494441,"Rio, Lago e Oceano",Baixo
Santa Terezinha,2000,2928505,163.402634,"Rio, Lago e Oceano",Baixo
Santo Estêvão,2000,2928802,2071.805828,"Rio, Lago e Oceano",Baixo
São Félix,2000,2929008,214.71184,"Rio, Lago e Oceano",Baixo
São Gonçalo dos Campos,2000,2929305,1289.789817,"Rio, Lago e Oceano",Baixo
Sapeaçu,2000,2929602,4.534651,"Rio, Lago e Oceano",Baixo
Saubara,2000,2929750,635.482193,"Rio, Lago e Oceano",Baixo
Serra Preta,2000,2930402,97.505991,"Rio, Lago e Oceano",Baixo
Serrinha,2000,2930501,22.580439,"Rio, Lago e Oceano",Baixo
Tanquinho,2000,2931103,6.645073,"Rio, Lago e Oceano",Baixo
Anguera,2010,2901502,17.858986,"Rio, Lago e Oceano",Baixo
Antônio Cardoso,2010,2901700,1550.409049,"Rio, Lago e Oceano",Baixo
Barrocas,2010,2903276,3.589506,"Rio, Lago e Oceano",Baixo
Cabaceiras do Paraguaçu,2010,2904852,2752.573954,"Rio, Lago e Oceano",Baixo
Cachoeira,2010,2904902,3963.082257,"Rio, Lago e Oceano",Baixo
Candeal,2010,2906402,56.06396,"Rio, Lago e Oceano",Baixo
Castro Alves,2010,2907301,70.218328,"Rio, Lago e Oceano",Baixo
Conceição da Feira,2010,2908200,2472.605641,"Rio, Lago e Oceano",Baixo
Conceição do Coité,2010,2908408,72.201246,"Rio, Lago e Oceano",Baixo
Cruz das Almas,2010,2909802,15.870611,"Rio, Lago e Oceano",Baixo
Feira de Santana,2010,2910800,1370.461178,"Rio, Lago e Oceano",Baixo
Governador Mangabeira,2010,2911600,944.846532,"Rio, Lago e Oceano",Baixo
Ichu,2010,2913309,12.075609,"Rio, Lago e Oceano",Baixo
Ipecaetá,2010,2913804,15.175194,"Rio, Lago e Oceano",Baixo
Ipirá,2010,2914000,642.418456,"Rio, Lago e Oceano",Baixo
Itatim,2010,2916856,213.045442,"Rio, Lago e Oceano",Baixo
Maragogipe,2010,2920601,3652.714817,"Rio, Lago e Oceano",Baixo
Muritiba,2010,2922300,14.152511,"Rio, Lago e Oceano",Baixo
Pé de Serra,2010,2924058,134.932632,"Rio, Lago e Oceano",Baixo
Rafael Jambeiro,2010,2925956,468.281527,"Rio, Lago e Oceano",Baixo
Riachão do Jacuípe,2010,2926301,366.949813,"Rio, Lago e Oceano",Baixo
Santa Terezinha,2010,2928505,139.207204,"Rio, Lago e Oceano",Baixo
Santo Estêvão,2010,2928802,1875.212385,"Rio, Lago e Oceano",Baixo
São Félix,2010,2929008,208.647,"Rio, Lago e Oceano",Baixo
São Gonçalo dos Campos,2010,2929305,1260.149483,"Rio, Lago e Oceano",Baixo
Sapeaçu,2010,2929602,2.528942,"Rio, Lago e Oceano",Baixo
Saubara,2010,2929750,624.45763,"Rio, Lago e Oceano",Baixo
Serra Preta,2010,2930402,113.824207,"Rio, Lago e Oceano",Baixo
Serrinha,2010,2930501,22.491545,"Rio, Lago e Oceano",Baixo
Tanquinho,2010,2931103,23.696198,"Rio, Lago e Oceano",Baixo
Anguera,2022,2901502,8.681437,"Rio, Lago e Oceano",Baixo
Antônio Cardoso,2022,2901700,1523.282828,"Rio, Lago e Oceano",Baixo
Barrocas,2022,2903276,1.592909,"Rio, Lago e Oceano",Baixo
Cabaceiras do Paraguaçu,2022,2904852,2642.340119,"Rio, Lago e Oceano",Baixo
Cachoeira,2022,2904902,3767.905393,"Rio, Lago e Oceano",Baixo
Candeal,2022,2906402,30.250731,"Rio, Lago e Oceano",Baixo
Castro Alves,2022,2907301,32.039976,"Rio, Lago e Oceano",Baixo
Conceição da Feira,2022,2908200,2479.325176,"Rio, Lago e Oceano",Baixo
Conceição do Coité,2022,2908408,33.178582,"Rio, Lago e Oceano",Baixo
Cruz das Almas,2022,2909802,18.748884,"Rio, Lago e Oceano",Baixo
Feira de Santana,2022,2910800,1211.1578260000001,"Rio, Lago e Oceano",Baixo
Governador Mangabeira,2022,2911600,897.275116,"Rio, Lago e Oceano",Baixo
Ichu,2022,2913309,22.227003,"Rio, Lago e Oceano",Baixo
Ipecaetá,2022,2913804,14.601895,"Rio, Lago e Oceano",Baixo
Ipirá,2022,2914000,183.64761,"Rio, Lago e Oceano",Baixo
Itatim,2022,2916856,80.091017,"Rio, Lago e Oceano",Baixo
Maragogipe,2022,2920601,3419.820462,"Rio, Lago e Oceano",Baixo
Muritiba,2022,2922300,38.204464,"Rio, Lago e Oceano",Baixo
Pé de Serra,2022,2924058,30.562193,"Rio, Lago e Oceano",Baixo
Rafael Jambeiro,2022,2925956,231.465865,"Rio, Lago e Oceano",Baixo
Riachão do Jacuípe,2022,2926301,198.932438,"Rio, Lago e Oceano",Baixo
Santa Bárbara,2022,2927507,1.311242,"Rio, Lago e Oceano",Baixo
Santa Terezinha,2022,2928505,80.475301,"Rio, Lago e Oceano",Baixo
Santo Estêvão,2022,2928802,1749.516028,"Rio, Lago e Oceano",Baixo
São Félix,2022,2929008,196.009723,"Rio, Lago e Oceano",Baixo
São Gonçalo dos Campos,2022,2929305,1261.369054,"Rio, Lago e Oceano",Baixo
Sapeaçu,2022,2929602,7.935713,"Rio, Lago e Oceano",Baixo
Saubara,2022,2929750,617.377309,"Rio, Lago e Oceano",Baixo
Serra Preta,2022,2930402,55.39487,"Rio, Lago e Oceano",Baixo
Serrinha,2022,2930501,42.952827,"Rio, Lago e Oceano",Baixo
Tanquinho,2022,2931103,25.648926,"Rio, Lago e Oceano",Baixo
Baixa Grande,2000,2902609,91.723152,"Rio, Lago e Oceano",Médio
Boa Vista do Tupim,2000,2903805,1006.272403,"Rio, Lago e Oceano",Médio
Bonito,2000,2904050,33.045028,"Rio, Lago e Oceano",Médio
Capela do Alto Alegre,2000,2906857,57.237958,"Rio, Lago e Oceano",Médio
Gavião,2000,2911253,30.984336,"Rio, Lago e Oceano",Médio
Iaçu,2000,2911907,893.793109,"Rio, Lago e Oceano",Médio
Ibiquera,2000,2912608,82.414314,"Rio, Lago e Oceano",Médio
Itaberaba,2000,2914703,761.892976,"Rio, Lago e Oceano",Médio
Lajedinho,2000,2919009,67.288961,"Rio, Lago e Oceano",Médio
Macajuba,2000,2919603,49.745166,"Rio, Lago e Oceano",Médio
Mairi,2000,2920106,68.62482,"Rio, Lago e Oceano",Médio
Maracás,2000,2920502,63.121412,"Rio, Lago e Oceano",Médio
Marcionílio Souza,2000,2920809,251.615694,"Rio, Lago e Oceano",Médio
Miguel Calmon,2000,2921203,152.244006,"Rio, Lago e Oceano",Médio
Milagres,2000,2921302,14.732314,"Rio, Lago e Oceano",Médio
Morro do Chapéu,2000,2921708,75.496269,"Rio, Lago e Oceano",Médio
Mundo Novo,2000,2922102,77.801447,"Rio, Lago e Oceano",Médio
Nova Fátima,2000,2922730,26.398184,"Rio, Lago e Oceano",Médio
Nova Itarana,2000,2922805,1.015915,"Rio, Lago e Oceano",Médio
Pintadas,2000,2924652,56.795395,"Rio, Lago e Oceano",Médio
Piritiba,2000,2924801,261.868093,"Rio, Lago e Oceano",Médio
Planaltino,2000,2924900,12.447047,"Rio, Lago e Oceano",Médio
Quixabeira,2000,2925931,594.719258,"Rio, Lago e Oceano",Médio
Retirolândia,2000,2926103,9.984359,"Rio, Lago e Oceano",Médio
Ruy Barbosa,2000,2927200,319.696226,"Rio, Lago e Oceano",Médio
Santaluz,2000,2928000,47.782015,"Rio, Lago e Oceano",Médio
São Domingos,2000,2928950,50.504785,"Rio, Lago e Oceano",Médio
São José do Jacuípe,2000,2929370,447.258882,"Rio, Lago e Oceano",Médio
Serrolândia,2000,2930600,82.786748,"Rio, Lago e Oceano",Médio
Tapiramutá,2000,2931301,85.736824,"Rio, Lago e Oceano",Médio
Utinga,2000,2932804,25.587396,"Rio, Lago e Oceano",Médio
Valente,2000,2933000,51.715194,"Rio, Lago e Oceano",Médio
Várzea da Roça,2000,2933059,1366.930217,"Rio, Lago e Oceano",Médio
Várzea do Poço,2000,2933109,5.96593,"Rio, Lago e Oceano",Médio
Wagner,2000,2933406,22.302411,"Rio, Lago e Oceano",Médio
Baixa Grande,2010,2902609,164.968839,"Rio, Lago e Oceano",Médio
Boa Vista do Tupim,2010,2903805,1858.21765,"Rio, Lago e Oceano",Médio
Bonito,2010,2904050,45.131852,"Rio, Lago e Oceano",Médio
Capela do Alto Alegre,2010,2906857,93.522274,"Rio, Lago e Oceano",Médio
Gavião,2010,2911253,38.593642,"Rio, Lago e Oceano",Médio
Iaçu,2010,2911907,777.413855,"Rio, Lago e Oceano",Médio
Ibiquera,2010,2912608,54.654356,"Rio, Lago e Oceano",Médio
Itaberaba,2010,2914703,626.947415,"Rio, Lago e Oceano",Médio
Lajedinho,2010,2919009,29.086823,"Rio, Lago e Oceano",Médio
Macajuba,2010,2919603,47.820108,"Rio, Lago e Oceano",Médio
Mairi,2010,2920106,182.787776,"Rio, Lago e Oceano",Médio
Maracás,2010,2920502,26.494399,"Rio, Lago e Oceano",Médio
Marcionílio Souza,2010,2920809,240.769104,"Rio, Lago e Oceano",Médio
Miguel Calmon,2010,2921203,134.368855,"Rio, Lago e Oceano",Médio
Milagres,2010,2921302,23.18146,"Rio, Lago e Oceano",Médio
Morro do Chapéu,2010,2921708,46.770291,"Rio, Lago e Oceano",Médio
Mundo Novo,2010,2922102,53.324869,"Rio, Lago e Oceano",Médio
Nova Fátima,2010,2922730,49.871422,"Rio, Lago e Oceano",Médio
Nova Itarana,2010,2922805,0.522749,"Rio, Lago e Oceano",Médio
Pintadas,2010,2924652,229.513039,"Rio, Lago e Oceano",Médio
Piritiba,2010,2924801,224.750091,"Rio, Lago e Oceano",Médio
Planaltino,2010,2924900,3.627246,"Rio, Lago e Oceano",Médio
Quixabeira,2010,2925931,410.090563,"Rio, Lago e Oceano",Médio
Retirolândia,2010,2926103,17.954046,"Rio, Lago e Oceano",Médio
Ruy Barbosa,2010,2927200,210.131338,"Rio, Lago e Oceano",Médio
Santaluz,2010,2928000,34.129804,"Rio, Lago e Oceano",Médio
São Domingos,2010,2928950,66.474965,"Rio, Lago e Oceano",Médio
São José do Jacuípe,2010,2929370,318.913932,"Rio, Lago e Oceano",Médio
Serrolândia,2010,2930600,21.148673,"Rio, Lago e Oceano",Médio
Tapiramutá,2010,2931301,105.400458,"Rio, Lago e Oceano",Médio
Utinga,2010,2932804,18.421601,"Rio, Lago e Oceano",Médio
Valente,2010,2933000,80.398565,"Rio, Lago e Oceano",Médio
Várzea da Roça,2010,2933059,993.796952,"Rio, Lago e Oceano",Médio
Várzea do Poço,2010,2933109,5.638333,"Rio, Lago e Oceano",Médio
Wagner,2010,2933406,21.339461,"Rio, Lago e Oceano",Médio
Baixa Grande,2022,2902609,91.600652,"Rio, Lago e Oceano",Médio
Boa Vista do Tupim,2022,2903805,1915.817833,"Rio, Lago e Oceano",Médio
Bonito,2022,2904050,49.086589,"Rio, Lago e Oceano",Médio
Capela do Alto Alegre,2022,2906857,32.706831,"Rio, Lago e Oceano",Médio
Gavião,2022,2911253,14.036327,"Rio, Lago e Oceano",Médio
Iaçu,2022,2911907,473.81343,"Rio, Lago e Oceano",Médio
Ibiquera,2022,2912608,91.137407,"Rio, Lago e Oceano",Médio
Itaberaba,2022,2914703,370.739834,"Rio, Lago e Oceano",Médio
Lajedinho,2022,2919009,46.857524,"Rio, Lago e Oceano",Médio
Macajuba,2022,2919603,22.030528,"Rio, Lago e Oceano",Médio
Mairi,2022,2920106,34.9414,"Rio, Lago e Oceano",Médio
Maracás,2022,2920502,97.05611,"Rio, Lago e Oceano",Médio
Marcionílio Souza,2022,2920809,287.901801,"Rio, Lago e Oceano",Médio
Miguel Calmon,2022,2921203,132.024136,"Rio, Lago e Oceano",Médio
Milagres,2022,2921302,6.711738,"Rio, Lago e Oceano",Médio
Morro do Chapéu,2022,2921708,18.526814,"Rio, Lago e Oceano",Médio
Mundo Novo,2022,2922102,47.200794,"Rio, Lago e Oceano",Médio
Nova Fátima,2022,2922730,27.141396,"Rio, Lago e Oceano",Médio
Nova Itarana,2022,2922805,0.363864,"Rio, Lago e Oceano",Médio
Pintadas,2022,2924652,67.744194,"Rio, Lago e Oceano",Médio
Piritiba,2022,2924801,215.034162,"Rio, Lago e Oceano",Médio
Planaltino,2022,2924900,11.861399,"Rio, Lago e Oceano",Médio
Quixabeira,2022,2925931,84.955253,"Rio, Lago e Oceano",Médio
Retirolândia,2022,2926103,5.867596,"Rio, Lago e Oceano",Médio
Ruy Barbosa,2022,2927200,234.857009,"Rio, Lago e Oceano",Médio
Santaluz,2022,2928000,10.340289,"Rio, Lago e Oceano",Médio
São Domingos,2022,2928950,16.286193,"Rio, Lago e Oceano",Médio
São José do Jacuípe,2022,2929370,124.807514,"Rio, Lago e Oceano",Médio
Serrolândia,2022,2930600,3.241722,"Rio, Lago e Oceano",Médio
Tapiramutá,2022,2931301,106.124336,"Rio, Lago e Oceano",Médio
Utinga,2022,2932804,27.643049,"Rio, Lago e Oceano",Médio
Valente,2022,2933000,30.760495,"Rio, Lago e Oceano",Médio
Várzea da Roça,2022,2933059,301.119699,"Rio, Lago e Oceano",Médio
Várzea do Poço,2022,2933109,1.596094,"Rio, Lago e Oceano",Médio
Wagner,2022,2933406,22.390294,"Rio, Lago e Oceano",Médio
Mucugê,2010,2921906,9.149586,Silvicultura,Alto
Seabra,2010,2929909,0.612941,Silvicultura,Alto
Barra da Estiva,2022,2902807,0.609406,Silvicultura,Alto
Ibicoara,2022,2912202,19.255281,Silvicultura,Alto
Iraquara,2022,2914406,1.837379,Silvicultura,Alto
Lençóis,2022,2919306,5.160655,Silvicultura,Alto
Mucugê,2022,2921906,65.121047,Silvicultura,Alto
Seabra,2022,2929909,1.138321,Silvicultura,Alto
Cachoeira,2010,2904902,0.784873,Silvicultura,Baixo
Feira de Santana,2010,2910800,2.707537,Silvicultura,Baixo
Cachoeira,2022,2904902,0.784873,Silvicultura,Baixo
Feira de Santana,2022,2910800,2.532855,Silvicultura,Baixo
Maracás,2010,2920502,1.130119,Silvicultura,Médio
Maracás,2022,2920502,91.556716,Silvicultura,Médio
